dataid,local_15min,house_type,ev_car,solar,grid,total_power_consumption,total_usage
9053,2019-05-01 09:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.702,0.702,0.573
9053,2019-05-01 09:45:00-05:00,Single-Family Home 001 (Master),0.077,0.0,0.767,0.767,0.637
9053,2019-05-01 10:00:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.886,0.886,0.757
9053,2019-05-01 10:15:00-05:00,Single-Family Home 001 (Master),0.019,0.0,0.841,0.841,0.712
9053,2019-05-01 10:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.686,0.686,0.554
9053,2019-05-01 10:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.323,0.323,0.186
9053,2019-05-01 11:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.189,0.189,0.04800000000000001
9053,2019-05-01 11:15:00-05:00,Single-Family Home 001 (Master),0.037,0.0,0.238,0.238,0.095
9053,2019-05-01 11:30:00-05:00,Single-Family Home 001 (Master),0.081,0.0,0.235,0.235,0.097
9053,2019-05-01 11:45:00-05:00,Single-Family Home 001 (Master),0.064,0.0,0.203,0.203,0.08
9053,2019-05-01 12:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.291,0.291,0.157
9053,2019-05-01 12:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.256,0.256,0.131
9053,2019-05-01 12:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.247,0.247,0.127
9053,2019-05-01 12:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.242,0.242,0.122
9053,2019-05-01 13:00:00-05:00,Single-Family Home 001 (Master),0.072,0.0,0.218,0.218,0.09499999999999999
9053,2019-05-01 13:15:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.217,0.217,0.095
9053,2019-05-01 13:30:00-05:00,Single-Family Home 001 (Master),0.04,0.0,0.179,0.179,0.05600000000000001
9053,2019-05-01 13:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.14,0.14,0.016
9053,2019-05-01 14:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.167,0.167,0.044
9053,2019-05-01 14:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.252,0.252,0.13
9053,2019-05-01 14:30:00-05:00,Single-Family Home 001 (Master),0.018,0.0,0.37,0.37,0.216
9053,2019-05-01 14:45:00-05:00,Single-Family Home 001 (Master),0.083,0.0,0.323,0.323,0.198
9053,2019-05-01 15:00:00-05:00,Single-Family Home 001 (Master),0.078,0.0,0.228,0.228,0.094
9053,2019-05-01 15:15:00-05:00,Single-Family Home 001 (Master),0.021,0.0,0.159,0.159,0.037000000000000005
9053,2019-05-01 15:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.139,0.139,0.016
9053,2019-05-01 15:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.155,0.155,0.016
9053,2019-05-01 16:00:00-05:00,Single-Family Home 001 (Master),0.002,0.0,0.201,0.201,0.079
9053,2019-05-01 16:15:00-05:00,Single-Family Home 001 (Master),0.046,0.0,0.734,0.734,0.622
9053,2019-05-01 16:30:00-05:00,Single-Family Home 001 (Master),0.086,0.0,1.884,1.884,1.7529999999999997
9053,2019-05-01 16:45:00-05:00,Single-Family Home 001 (Master),0.077,0.0,1.073,1.073,0.9299999999999999
9053,2019-05-01 17:00:00-05:00,Single-Family Home 001 (Master),0.005,0.0,0.199,0.199,0.05500000000000001
9053,2019-05-01 17:15:00-05:00,Single-Family Home 001 (Master),0.005,0.0,0.586,0.586,0.026000000000000002
9053,2019-05-01 17:30:00-05:00,Single-Family Home 001 (Master),0.005,0.0,0.344,0.344,0.027
9053,2019-05-01 17:45:00-05:00,Single-Family Home 001 (Master),0.005,0.0,0.469,0.469,0.063
9053,2019-05-01 18:00:00-05:00,Single-Family Home 001 (Master),0.089,0.0,0.726,0.726,0.247
9053,2019-05-01 18:15:00-05:00,Single-Family Home 001 (Master),0.084,0.0,0.692,0.692,0.22100000000000003
9053,2019-05-01 18:30:00-05:00,Single-Family Home 001 (Master),0.448,0.0,1.079,1.079,0.5770000000000001
9053,2019-05-01 18:45:00-05:00,Single-Family Home 001 (Master),1.429,0.0,2.254,2.254,1.574
9053,2019-05-01 19:00:00-05:00,Single-Family Home 001 (Master),1.428,0.0,2.118,2.118,1.4459999999999997
9053,2019-05-01 19:15:00-05:00,Single-Family Home 001 (Master),1.42,0.0,2.267,2.267,1.6919999999999997
9053,2019-05-01 19:30:00-05:00,Single-Family Home 001 (Master),1.441,0.0,2.078,2.078,1.53
9053,2019-05-01 19:45:00-05:00,Single-Family Home 001 (Master),1.504,0.0,2.223,2.223,1.566
9053,2019-05-01 20:00:00-05:00,Single-Family Home 001 (Master),1.505,0.0,2.167,2.167,1.5509999999999997
9053,2019-05-01 20:15:00-05:00,Single-Family Home 001 (Master),1.449,0.0,2.206,2.206,1.582
9053,2019-05-01 20:30:00-05:00,Single-Family Home 001 (Master),1.44,0.0,2.197,2.197,1.5719999999999998
9053,2019-05-01 20:45:00-05:00,Single-Family Home 001 (Master),1.438,0.0,2.173,2.173,1.5669999999999997
9053,2019-05-01 21:00:00-05:00,Single-Family Home 001 (Master),1.44,0.0,2.202,2.202,1.5599999999999998
9053,2019-05-01 21:15:00-05:00,Single-Family Home 001 (Master),1.482,0.0,1.936,1.936,1.5549999999999997
9053,2019-05-01 21:30:00-05:00,Single-Family Home 001 (Master),1.534,0.0,2.064,2.064,1.6919999999999997
9053,2019-05-01 21:45:00-05:00,Single-Family Home 001 (Master),1.518,0.0,2.295,2.295,1.9709999999999999
9053,2019-05-01 22:00:00-05:00,Single-Family Home 001 (Master),1.455,0.0,2.167,2.167,2.0260000000000002
9053,2019-05-01 22:15:00-05:00,Single-Family Home 001 (Master),1.461,0.0,2.14,2.14,2.016
9053,2019-05-01 22:30:00-05:00,Single-Family Home 001 (Master),1.457,0.0,2.144,2.144,2.0220000000000002
9053,2019-05-01 22:45:00-05:00,Single-Family Home 001 (Master),1.452,0.0,2.053,2.053,1.9319999999999997
9053,2019-05-01 23:00:00-05:00,Single-Family Home 001 (Master),1.499,0.0,2.166,2.166,2.039
9053,2019-05-01 23:15:00-05:00,Single-Family Home 001 (Master),1.526,0.0,2.129,2.129,2.008
9053,2019-05-01 23:30:00-05:00,Single-Family Home 001 (Master),1.514,0.0,2.126,2.126,2.004
9053,2019-05-01 23:45:00-05:00,Single-Family Home 001 (Master),1.45,0.0,2.088,2.088,1.9639999999999997
9053,2019-05-02 00:00:00-05:00,Single-Family Home 001 (Master),1.452,0.0,2.16,2.16,2.02
9053,2019-05-02 00:15:00-05:00,Single-Family Home 001 (Master),1.449,0.0,2.203,2.203,2.073
9053,2019-05-02 00:30:00-05:00,Single-Family Home 001 (Master),1.457,0.0,2.205,2.205,2.0860000000000003
9053,2019-05-02 00:45:00-05:00,Single-Family Home 001 (Master),1.532,0.0,2.15,2.15,2.023
9053,2019-05-02 01:00:00-05:00,Single-Family Home 001 (Master),1.533,0.0,2.127,2.127,1.9889999999999999
9053,2019-05-02 01:15:00-05:00,Single-Family Home 001 (Master),1.505,0.0,1.697,1.697,1.5609999999999995
9053,2019-05-02 01:30:00-05:00,Single-Family Home 001 (Master),1.461,0.0,1.683,1.683,1.555
9053,2019-05-02 01:45:00-05:00,Single-Family Home 001 (Master),1.458,0.0,1.721,1.721,1.5799999999999998
9053,2019-05-02 02:00:00-05:00,Single-Family Home 001 (Master),1.461,0.0,1.664,1.664,1.515
9053,2019-05-02 02:15:00-05:00,Single-Family Home 001 (Master),1.478,0.0,1.721,1.721,1.5939999999999999
9053,2019-05-02 02:30:00-05:00,Single-Family Home 001 (Master),1.542,0.0,1.902,1.902,1.7750000000000001
9053,2019-05-02 02:45:00-05:00,Single-Family Home 001 (Master),1.537,0.0,1.842,1.842,1.7009999999999998
9053,2019-05-02 03:00:00-05:00,Single-Family Home 001 (Master),1.479,0.0,1.951,1.951,1.808
9053,2019-05-02 03:15:00-05:00,Single-Family Home 001 (Master),1.46,0.0,2.123,2.123,1.9819999999999998
9053,2019-05-02 03:30:00-05:00,Single-Family Home 001 (Master),1.462,0.0,1.716,1.716,1.549
9053,2019-05-02 03:45:00-05:00,Single-Family Home 001 (Master),1.462,0.0,1.654,1.654,1.4799999999999998
9053,2019-05-02 04:00:00-05:00,Single-Family Home 001 (Master),1.501,0.0,1.753,1.753,1.5789999999999997
9053,2019-05-02 04:15:00-05:00,Single-Family Home 001 (Master),1.521,0.0,1.785,1.785,1.6049999999999998
9053,2019-05-02 04:30:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.375,0.375,0.203
9053,2019-05-02 04:45:00-05:00,Single-Family Home 001 (Master),0.003,0.0,0.291,0.291,0.132
9053,2019-05-02 05:00:00-05:00,Single-Family Home 001 (Master),0.002,0.0,0.354,0.354,0.193
9053,2019-05-02 05:15:00-05:00,Single-Family Home 001 (Master),0.002,0.0,0.332,0.332,0.153
9053,2019-05-02 05:30:00-05:00,Single-Family Home 001 (Master),0.002,0.0,0.688,0.688,0.143
9053,2019-05-02 05:45:00-05:00,Single-Family Home 001 (Master),0.06,0.0,0.273,0.273,0.094
9053,2019-05-02 06:00:00-05:00,Single-Family Home 001 (Master),0.08,0.0,0.336,0.336,0.14600000000000002
9053,2019-05-02 06:15:00-05:00,Single-Family Home 001 (Master),0.054,0.0,0.983,0.983,0.417
9053,2019-05-02 06:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.636,0.636,0.371
9053,2019-05-02 06:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.262,0.262,0.131
9053,2019-05-02 07:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.244,0.244,0.128
9053,2019-05-02 07:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.242,0.242,0.124
9053,2019-05-02 07:30:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.226,0.226,0.108
9053,2019-05-02 07:45:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.213,0.213,0.095
9053,2019-05-02 08:00:00-05:00,Single-Family Home 001 (Master),0.031,0.0,0.198,0.198,0.08000000000000002
9053,2019-05-02 08:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.135,0.135,0.016
9053,2019-05-02 08:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.135,0.135,0.016
9053,2019-05-02 08:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.211,0.211,0.092
9053,2019-05-02 09:00:00-05:00,Single-Family Home 001 (Master),0.018,0.0,0.263,0.263,0.147
9053,2019-05-02 09:15:00-05:00,Single-Family Home 001 (Master),0.083,0.0,0.325,0.325,0.20800000000000002
9053,2019-05-02 09:30:00-05:00,Single-Family Home 001 (Master),0.078,0.0,0.262,0.262,0.144
9053,2019-05-02 09:45:00-05:00,Single-Family Home 001 (Master),0.011,0.0,0.147,0.147,0.026999999999999996
9053,2019-05-02 10:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.137,0.137,0.016
9053,2019-05-02 10:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.137,0.137,0.016
9053,2019-05-02 10:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.167,0.167,0.04900000000000001
9053,2019-05-02 10:45:00-05:00,Single-Family Home 001 (Master),0.044,0.0,0.223,0.223,0.10600000000000001
9053,2019-05-02 11:00:00-05:00,Single-Family Home 001 (Master),0.081,0.0,0.326,0.326,0.21000000000000002
9053,2019-05-02 11:15:00-05:00,Single-Family Home 001 (Master),0.067,0.0,0.366,0.366,0.252
9053,2019-05-02 11:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.579,0.579,0.46900000000000003
9053,2019-05-02 11:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.554,0.554,0.442
9053,2019-05-02 12:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.566,0.566,0.455
9053,2019-05-02 12:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.577,0.577,0.465
9053,2019-05-02 12:30:00-05:00,Single-Family Home 001 (Master),0.062,0.0,0.648,0.648,0.536
9053,2019-05-02 12:45:00-05:00,Single-Family Home 001 (Master),0.08,0.0,0.718,0.718,0.605
9053,2019-05-02 13:00:00-05:00,Single-Family Home 001 (Master),0.052,0.0,0.795,0.795,0.688
9053,2019-05-02 13:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.715,0.715,0.605
9053,2019-05-02 13:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.666,0.666,0.5549999999999999
9053,2019-05-02 13:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.62,0.62,0.508
9053,2019-05-02 14:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.599,0.599,0.485
9053,2019-05-02 14:15:00-05:00,Single-Family Home 001 (Master),0.082,0.0,0.226,0.226,0.10500000000000001
9053,2019-05-02 14:30:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.214,0.214,0.095
9053,2019-05-02 14:45:00-05:00,Single-Family Home 001 (Master),0.041,0.0,0.232,0.232,0.114
9053,2019-05-02 15:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.248,0.248,0.129
9053,2019-05-02 15:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.271,0.271,0.155
9053,2019-05-02 15:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.172,0.172,0.052000000000000005
9053,2019-05-02 15:45:00-05:00,Single-Family Home 001 (Master),0.003,0.0,0.202,0.202,0.019
9053,2019-05-02 16:00:00-05:00,Single-Family Home 001 (Master),0.085,0.0,0.275,0.275,0.10500000000000001
9053,2019-05-02 16:15:00-05:00,Single-Family Home 001 (Master),0.078,0.0,0.244,0.244,0.137
9053,2019-05-02 16:30:00-05:00,Single-Family Home 001 (Master),0.02,0.0,0.18,0.18,0.036000000000000004
9053,2019-05-02 16:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.257,0.257,0.092
9053,2019-05-02 17:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.427,0.427,0.128
9053,2019-05-02 17:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.241,0.241,0.121
9053,2019-05-02 17:30:00-05:00,Single-Family Home 001 (Master),0.064,0.0,0.255,0.255,0.09
9053,2019-05-02 17:45:00-05:00,Single-Family Home 001 (Master),0.08,0.0,0.294,0.294,0.129
9053,2019-05-02 18:00:00-05:00,Single-Family Home 001 (Master),0.053,0.0,0.233,0.233,0.07
9053,2019-05-02 18:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.18,0.18,0.016
9053,2019-05-02 18:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.184,0.184,0.016
9053,2019-05-02 18:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.407,0.407,0.075
9053,2019-05-02 19:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.474,0.474,0.13
9053,2019-05-02 19:15:00-05:00,Single-Family Home 001 (Master),0.22,0.0,0.918,0.918,0.342
9053,2019-05-02 19:30:00-05:00,Single-Family Home 001 (Master),0.292,0.0,1.33,1.33,0.595
9053,2019-05-02 19:45:00-05:00,Single-Family Home 001 (Master),0.235,0.0,1.607,1.607,0.477
9053,2019-05-02 20:00:00-05:00,Single-Family Home 001 (Master),0.214,0.0,1.339,1.339,0.541
9053,2019-05-02 20:15:00-05:00,Single-Family Home 001 (Master),0.211,0.0,0.879,0.879,0.385
9053,2019-05-02 20:30:00-05:00,Single-Family Home 001 (Master),0.15,0.0,1.04,1.04,0.43300000000000005
9053,2019-05-02 20:45:00-05:00,Single-Family Home 001 (Master),0.031,0.0,1.285,1.285,0.626
9053,2019-05-02 21:00:00-05:00,Single-Family Home 001 (Master),0.082,0.0,0.803,0.803,0.28
9053,2019-05-02 21:15:00-05:00,Single-Family Home 001 (Master),0.077,0.0,0.734,0.734,0.202
9053,2019-05-02 21:30:00-05:00,Single-Family Home 001 (Master),0.011,0.0,0.718,0.718,0.17099999999999999
9053,2019-05-02 21:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.678,0.678,0.12
9053,2019-05-02 22:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.715,0.715,0.15
9053,2019-05-02 22:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.583,0.583,0.24
9053,2019-05-02 22:30:00-05:00,Single-Family Home 001 (Master),0.039,0.0,1.71,1.71,1.615
9053,2019-05-02 22:45:00-05:00,Single-Family Home 001 (Master),0.082,0.0,1.457,1.457,1.358
9053,2019-05-02 23:00:00-05:00,Single-Family Home 001 (Master),0.077,0.0,1.616,1.616,1.5269999999999997
9053,2019-05-02 23:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.895,0.895,0.792
9053,2019-05-02 23:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.641,0.641,0.535
9053,2019-05-02 23:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.672,0.672,0.566
9053,2019-05-03 00:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.669,0.669,0.563
9053,2019-05-03 00:15:00-05:00,Single-Family Home 001 (Master),0.049,0.0,0.71,0.71,0.603
9053,2019-05-03 00:30:00-05:00,Single-Family Home 001 (Master),0.081,0.0,0.75,0.75,0.646
9053,2019-05-03 00:45:00-05:00,Single-Family Home 001 (Master),0.06,0.0,0.663,0.663,0.557
9053,2019-05-03 01:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.615,0.615,0.509
9053,2019-05-03 01:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.608,0.608,0.48200000000000004
9053,2019-05-03 01:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.611,0.611,0.489
9053,2019-05-03 01:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.617,0.617,0.495
9053,2019-05-03 02:00:00-05:00,Single-Family Home 001 (Master),0.076,0.0,0.755,0.755,0.636
9053,2019-05-03 02:15:00-05:00,Single-Family Home 001 (Master),0.079,0.0,0.815,0.815,0.6970000000000001
9053,2019-05-03 02:30:00-05:00,Single-Family Home 001 (Master),0.038,0.0,0.719,0.719,0.601
9053,2019-05-03 02:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.18,0.18,0.052
9053,2019-05-03 03:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.145,0.145,0.016
9053,2019-05-03 03:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.144,0.144,0.016
9053,2019-05-03 03:30:00-05:00,Single-Family Home 001 (Master),0.007,0.0,0.183,0.183,0.057
9053,2019-05-03 03:45:00-05:00,Single-Family Home 001 (Master),0.084,0.0,0.223,0.223,0.1
9053,2019-05-03 04:00:00-05:00,Single-Family Home 001 (Master),0.078,0.0,0.34,0.34,0.19599999999999998
9053,2019-05-03 04:15:00-05:00,Single-Family Home 001 (Master),0.023,0.0,0.398,0.398,0.15100000000000002
9053,2019-05-03 04:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.242,0.242,0.121
9053,2019-05-03 04:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.153,0.153,0.024
9053,2019-05-03 05:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.137,0.137,0.016
9053,2019-05-03 05:15:00-05:00,Single-Family Home 001 (Master),0.032,0.0,0.168,0.168,0.04800000000000001
9053,2019-05-03 05:30:00-05:00,Single-Family Home 001 (Master),0.082,0.0,0.218,0.218,0.098
9053,2019-05-03 05:45:00-05:00,Single-Family Home 001 (Master),0.076,0.0,0.352,0.352,0.181
9053,2019-05-03 06:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.004,1.004,0.139
9053,2019-05-03 06:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.58,0.58,0.11800000000000001
9053,2019-05-03 06:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.358,1.358,0.709
9053,2019-05-03 06:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,3.929,3.929,3.408
9053,2019-05-03 07:00:00-05:00,Single-Family Home 001 (Master),0.043,0.0,1.883,1.883,1.3409999999999995
9053,2019-05-03 07:15:00-05:00,Single-Family Home 001 (Master),0.081,0.0,0.524,0.524,0.08900000000000001
9053,2019-05-03 07:30:00-05:00,Single-Family Home 001 (Master),0.06,0.0,0.5,0.5,0.068
9053,2019-05-03 07:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.503,0.503,0.07100000000000001
9053,2019-05-03 08:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.552,0.552,0.12000000000000001
9053,2019-05-03 08:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.547,0.547,0.113
9053,2019-05-03 08:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.461,0.461,0.026000000000000002
9053,2019-05-03 08:45:00-05:00,Single-Family Home 001 (Master),0.071,0.0,0.667,0.667,0.18
9053,2019-05-03 09:00:00-05:00,Single-Family Home 001 (Master),0.08,0.0,0.805,0.805,0.21100000000000002
9053,2019-05-03 09:15:00-05:00,Single-Family Home 001 (Master),0.045,0.0,0.929,0.929,0.1
9053,2019-05-03 09:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.723,1.723,0.011
9053,2019-05-03 09:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.892,1.892,0.09400000000000001
9053,2019-05-03 10:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.761,1.761,0.12200000000000001
9053,2019-05-03 10:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.238,1.238,0.219
9053,2019-05-03 10:30:00-05:00,Single-Family Home 001 (Master),0.084,0.0,1.587,1.587,0.505
9053,2019-05-03 10:45:00-05:00,Single-Family Home 001 (Master),0.079,0.0,1.165,1.165,0.464
9053,2019-05-03 11:00:00-05:00,Single-Family Home 001 (Master),0.036,0.0,1.095,1.095,0.512
9053,2019-05-03 11:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,1.278,1.278,0.397
9053,2019-05-03 11:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.825,0.825,0.41000000000000003
9053,2019-05-03 11:45:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.927,0.927,0.512
9053,2019-05-03 12:00:00-05:00,Single-Family Home 001 (Master),0.021,0.0,0.976,0.976,0.563
9053,2019-05-03 12:15:00-05:00,Single-Family Home 001 (Master),0.083,0.0,1.017,1.017,0.604
9053,2019-05-03 12:30:00-05:00,Single-Family Home 001 (Master),0.078,0.0,0.944,0.944,0.528
9053,2019-05-03 12:45:00-05:00,Single-Family Home 001 (Master),0.029,0.0,0.902,0.902,0.486
9053,2019-05-03 13:00:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.883,0.883,0.465
9053,2019-05-03 13:15:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.888,0.888,0.47100000000000003
9053,2019-05-03 13:30:00-05:00,Single-Family Home 001 (Master),0.0,0.0,0.936,0.936,0.517
9053,2019-05-03 13:45:00-05:00,Single-Family Home 001 (Master),0.03,0.0,1.045,1.045,0.626
9053,2019-05-03 14:00:00-05:00,Single-Family Home 001 (Master),0.082,0.0,1.096,1.096,0.677
9053,2019-05-03 14:15:00-05:00,Single-Family Home 001 (Master),0.077,0.0,0.99,0.99,0.5680000000000001
