dataid,local_15min,house_type,ev_car,solar,grid,total_power_consumption,total_usage
5679,2019-05-01 05:00:00-05:00,Single-Family Home 001 (Master),0.004,0.007,1.797,1.8039999999999998,0.056
5679,2019-05-01 05:15:00-05:00,Single-Family Home 001 (Master),0.005,0.006,2.53,2.5359999999999996,0.317
5679,2019-05-01 05:30:00-05:00,Single-Family Home 001 (Master),0.004,0.007,2.087,2.0940000000000003,0.35600000000000004
5679,2019-05-01 05:45:00-05:00,Single-Family Home 001 (Master),0.004,0.028,1.573,1.601,0.11900000000000001
5679,2019-05-01 06:00:00-05:00,Single-Family Home 001 (Master),0.004,0.051,1.587,1.638,0.18800000000000003
5679,2019-05-01 06:15:00-05:00,Single-Family Home 001 (Master),0.003,0.08,1.17,1.25,0.18300000000000002
5679,2019-05-01 06:30:00-05:00,Single-Family Home 001 (Master),0.002,0.111,0.758,0.869,0.624
5679,2019-05-01 06:45:00-05:00,Single-Family Home 001 (Master),0.003,0.122,1.311,1.4329999999999998,0.192
5679,2019-05-01 07:00:00-05:00,Single-Family Home 001 (Master),0.002,0.198,0.536,0.734,0.19
5679,2019-05-01 07:15:00-05:00,Single-Family Home 001 (Master),0.003,0.258,0.893,1.151,0.382
5679,2019-05-01 07:30:00-05:00,Single-Family Home 001 (Master),0.003,0.29,1.318,1.608,0.22899999999999998
5679,2019-05-01 07:45:00-05:00,Single-Family Home 001 (Master),0.003,0.362,1.405,1.767,0.237
5679,2019-05-01 08:00:00-05:00,Single-Family Home 001 (Master),0.003,0.402,1.265,1.6669999999999998,0.20600000000000002
5679,2019-05-01 08:15:00-05:00,Single-Family Home 001 (Master),0.003,0.411,1.105,1.516,0.43900000000000006
5679,2019-05-01 08:30:00-05:00,Single-Family Home 001 (Master),0.002,0.502,0.251,0.753,0.267
5679,2019-05-01 08:45:00-05:00,Single-Family Home 001 (Master),0.003,0.578,0.766,1.3439999999999999,0.207
5679,2019-05-01 09:00:00-05:00,Single-Family Home 001 (Master),0.003,0.643,0.93,1.573,0.197
5679,2019-05-01 09:15:00-05:00,Single-Family Home 001 (Master),0.003,0.593,0.673,1.266,0.194
5679,2019-05-01 09:30:00-05:00,Single-Family Home 001 (Master),0.003,0.792,0.833,1.625,0.193
5679,2019-05-01 09:45:00-05:00,Single-Family Home 001 (Master),0.002,0.995,0.304,1.299,0.192
5679,2019-05-01 10:00:00-05:00,Single-Family Home 001 (Master),0.002,1.114,0.127,1.241,0.186
5679,2019-05-01 10:15:00-05:00,Single-Family Home 001 (Master),0.001,1.142,0.098,1.24,0.851
5679,2019-05-01 10:30:00-05:00,Single-Family Home 001 (Master),0.001,1.518,-0.793,0.725,0.196
5679,2019-05-01 10:45:00-05:00,Single-Family Home 001 (Master),0.002,1.054,0.204,1.258,0.198
5679,2019-05-01 11:00:00-05:00,Single-Family Home 001 (Master),0.003,1.991,0.198,2.189,0.388
5679,2019-05-01 11:15:00-05:00,Single-Family Home 001 (Master),0.004,1.844,0.344,2.188,0.28900000000000003
5679,2019-05-01 11:30:00-05:00,Single-Family Home 001 (Master),0.002,2.258,-0.962,1.296,0.187
5679,2019-05-01 11:45:00-05:00,Single-Family Home 001 (Master),0.001,2.75,-1.571,1.179,0.587
5679,2019-05-01 12:00:00-05:00,Single-Family Home 001 (Master),0.002,2.2,-1.17,1.0300000000000002,0.384
5679,2019-05-01 12:15:00-05:00,Single-Family Home 001 (Master),0.001,3.345,-2.43,0.915,0.17700000000000002
5679,2019-05-01 12:30:00-05:00,Single-Family Home 001 (Master),0.001,3.545,-2.711,0.8340000000000001,0.18200000000000002
5679,2019-05-01 12:45:00-05:00,Single-Family Home 001 (Master),0.0,4.59,-3.503,1.0869999999999997,0.169
5679,2019-05-01 13:00:00-05:00,Single-Family Home 001 (Master),0.0,4.246,-3.392,0.8540000000000005,0.237
5679,2019-05-01 13:15:00-05:00,Single-Family Home 001 (Master),0.0,3.781,-3.044,0.7370000000000001,0.05
5679,2019-05-01 13:30:00-05:00,Single-Family Home 001 (Master),0.0,3.383,-2.91,0.47299999999999986,0.046000000000000006
5679,2019-05-01 13:45:00-05:00,Single-Family Home 001 (Master),0.0,3.211,-2.831,0.3799999999999999,0.04
5679,2019-05-01 14:00:00-05:00,Single-Family Home 001 (Master),0.0,2.495,-2.216,0.2789999999999999,0.042
5679,2019-05-01 14:15:00-05:00,Single-Family Home 001 (Master),0.002,1.147,-0.891,0.256,0.045
5679,2019-05-01 14:30:00-05:00,Single-Family Home 001 (Master),0.001,1.2,-1.003,0.19700000000000006,0.044000000000000004
5679,2019-05-01 14:45:00-05:00,Single-Family Home 001 (Master),0.001,1.71,-1.544,0.16599999999999993,0.043000000000000003
5679,2019-05-01 15:00:00-05:00,Single-Family Home 001 (Master),0.001,1.534,-1.264,0.27,0.04699999999999999
5679,2019-05-01 15:15:00-05:00,Single-Family Home 001 (Master),0.001,1.342,-0.981,0.3610000000000001,0.201
5679,2019-05-01 15:30:00-05:00,Single-Family Home 001 (Master),0.001,1.311,-0.808,0.5029999999999999,0.336
5679,2019-05-01 15:45:00-05:00,Single-Family Home 001 (Master),0.002,0.903,-0.345,0.558,0.34
5679,2019-05-01 16:00:00-05:00,Single-Family Home 001 (Master),0.002,0.788,-0.264,0.524,0.25
5679,2019-05-01 16:15:00-05:00,Single-Family Home 001 (Master),0.002,0.665,0.079,0.744,0.47
5679,2019-05-01 16:30:00-05:00,Single-Family Home 001 (Master),0.002,0.511,0.142,0.653,0.338
5679,2019-05-01 16:45:00-05:00,Single-Family Home 001 (Master),0.002,0.558,0.085,0.643,0.348
5679,2019-05-01 17:00:00-05:00,Single-Family Home 001 (Master),0.002,0.42,0.032,0.45199999999999996,0.245
5679,2019-05-01 17:15:00-05:00,Single-Family Home 001 (Master),0.002,0.278,0.128,0.406,0.18300000000000002
5679,2019-05-01 17:30:00-05:00,Single-Family Home 001 (Master),0.002,0.167,0.209,0.376,0.18000000000000002
5679,2019-05-01 17:45:00-05:00,Single-Family Home 001 (Master),0.002,0.154,0.225,0.379,0.17800000000000002
5679,2019-05-01 18:00:00-05:00,Single-Family Home 001 (Master),0.002,0.107,0.313,0.42,0.20400000000000001
5679,2019-05-01 18:15:00-05:00,Single-Family Home 001 (Master),0.002,0.076,0.243,0.319,0.203
5679,2019-05-01 18:30:00-05:00,Single-Family Home 001 (Master),0.002,0.039,0.267,0.306,0.20400000000000001
5679,2019-05-01 18:45:00-05:00,Single-Family Home 001 (Master),0.002,0.019,0.289,0.308,0.20400000000000001
5679,2019-05-01 19:00:00-05:00,Single-Family Home 001 (Master),0.444,0.007,0.764,0.771,0.651
5679,2019-05-01 19:15:00-05:00,Single-Family Home 001 (Master),6.822,0.0,7.445,7.445,7.048
5679,2019-05-01 19:30:00-05:00,Single-Family Home 001 (Master),6.78,-0.001,7.401,7.3999999999999995,7.058
5679,2019-05-01 19:45:00-05:00,Single-Family Home 001 (Master),6.787,-0.001,7.39,7.388999999999999,6.992
5679,2019-05-01 20:00:00-05:00,Single-Family Home 001 (Master),6.772,0.0,7.255,7.255,6.957
5679,2019-05-01 20:15:00-05:00,Single-Family Home 001 (Master),6.781,0.0,7.244,7.244,6.965
5679,2019-05-01 20:30:00-05:00,Single-Family Home 001 (Master),6.791,0.0,7.257,7.257,6.974
5679,2019-05-01 20:45:00-05:00,Single-Family Home 001 (Master),1.454,0.006,1.835,1.841,1.6249999999999996
5679,2019-05-01 21:00:00-05:00,Single-Family Home 001 (Master),0.004,0.007,0.408,0.415,0.161
5679,2019-05-01 21:15:00-05:00,Single-Family Home 001 (Master),0.004,0.007,0.326,0.333,0.053
5679,2019-05-01 21:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.239,0.247,0.054
5679,2019-05-01 21:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.239,0.247,0.055
5679,2019-05-01 22:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.194,0.202,0.055
5679,2019-05-01 22:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.161,0.169,0.055
5679,2019-05-01 22:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.223,0.231,0.054
5679,2019-05-01 22:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.44,0.448,0.054
5679,2019-05-01 23:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.482,0.49,0.055
5679,2019-05-01 23:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.278,0.28600000000000003,0.053
5679,2019-05-01 23:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.266,0.274,0.053
5679,2019-05-01 23:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.248,0.256,0.053
5679,2019-05-02 00:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.19,0.198,0.053
5679,2019-05-02 00:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.272,0.28,0.053
5679,2019-05-02 00:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.172,0.18,0.053
5679,2019-05-02 00:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.158,0.166,0.053
5679,2019-05-02 01:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.159,0.167,0.053
5679,2019-05-02 01:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.158,0.166,0.053
5679,2019-05-02 01:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.181,0.189,0.053
5679,2019-05-02 01:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.319,0.327,0.053
5679,2019-05-02 02:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.38,0.388,0.053
5679,2019-05-02 02:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.269,0.277,0.054
5679,2019-05-02 02:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.265,0.273,0.053
5679,2019-05-02 02:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.264,0.272,0.053
5679,2019-05-02 03:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.222,0.23,0.053
5679,2019-05-02 03:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.274,0.28200000000000003,0.053
5679,2019-05-02 03:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.18,0.188,0.053
5679,2019-05-02 03:45:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.157,0.165,0.053
5679,2019-05-02 04:00:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.157,0.165,0.053
5679,2019-05-02 04:15:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.159,0.167,0.053
5679,2019-05-02 04:30:00-05:00,Single-Family Home 001 (Master),0.004,0.008,0.22,0.228,0.121
5679,2019-05-02 04:45:00-05:00,Single-Family Home 001 (Master),0.006,0.006,2.316,2.3219999999999996,0.641
5679,2019-05-02 05:00:00-05:00,Single-Family Home 001 (Master),0.007,0.005,3.303,3.308,0.324
5679,2019-05-02 05:15:00-05:00,Single-Family Home 001 (Master),0.006,0.019,2.517,2.536,0.24700000000000003
5679,2019-05-02 05:30:00-05:00,Single-Family Home 001 (Master),0.004,0.041,1.588,1.629,0.29600000000000004
5679,2019-05-02 05:45:00-05:00,Single-Family Home 001 (Master),0.003,0.096,1.379,1.475,0.613
5679,2019-05-02 06:00:00-05:00,Single-Family Home 001 (Master),0.002,0.109,0.295,0.40399999999999997,0.2
5679,2019-05-02 06:15:00-05:00,Single-Family Home 001 (Master),0.002,0.148,0.281,0.42900000000000005,0.18200000000000002
5679,2019-05-02 06:30:00-05:00,Single-Family Home 001 (Master),0.002,0.066,0.264,0.33,0.17900000000000002
5679,2019-05-02 06:45:00-05:00,Single-Family Home 001 (Master),0.003,0.099,0.885,0.984,0.188
5679,2019-05-02 07:00:00-05:00,Single-Family Home 001 (Master),0.003,0.146,1.2,1.3459999999999999,0.228
5679,2019-05-02 07:15:00-05:00,Single-Family Home 001 (Master),0.003,0.258,1.129,1.387,0.22100000000000003
5679,2019-05-02 07:30:00-05:00,Single-Family Home 001 (Master),0.003,0.226,0.769,0.995,0.21600000000000003
5679,2019-05-02 07:45:00-05:00,Single-Family Home 001 (Master),0.002,0.131,0.399,0.53,0.21700000000000003
5679,2019-05-02 08:00:00-05:00,Single-Family Home 001 (Master),0.003,0.182,0.409,0.591,0.212
5679,2019-05-02 08:15:00-05:00,Single-Family Home 001 (Master),0.003,0.273,1.455,1.7280000000000002,0.725
5679,2019-05-02 08:30:00-05:00,Single-Family Home 001 (Master),0.003,0.315,1.286,1.601,0.39299999999999996
5679,2019-05-02 08:45:00-05:00,Single-Family Home 001 (Master),0.003,0.354,0.726,1.08,0.22
5679,2019-05-02 09:00:00-05:00,Single-Family Home 001 (Master),0.002,0.548,-0.118,0.43000000000000005,0.221
5679,2019-05-02 09:15:00-05:00,Single-Family Home 001 (Master),0.002,0.383,0.106,0.489,0.233
5679,2019-05-02 09:30:00-05:00,Single-Family Home 001 (Master),0.002,0.3,0.276,0.5760000000000001,0.252
5679,2019-05-02 09:45:00-05:00,Single-Family Home 001 (Master),0.003,0.544,0.848,1.392,0.446
5679,2019-05-02 10:00:00-05:00,Single-Family Home 001 (Master),0.003,0.878,0.617,1.495,0.111
5679,2019-05-02 10:15:00-05:00,Single-Family Home 001 (Master),0.002,1.039,0.018,1.057,0.22499999999999998
5679,2019-05-02 10:30:00-05:00,Single-Family Home 001 (Master),0.002,1.063,-0.372,0.691,0.219
5679,2019-05-02 10:45:00-05:00,Single-Family Home 001 (Master),0.002,0.754,-0.252,0.502,0.293
5679,2019-05-02 11:00:00-05:00,Single-Family Home 001 (Master),0.002,0.848,-0.319,0.5289999999999999,0.17600000000000002
5679,2019-05-02 11:15:00-05:00,Single-Family Home 001 (Master),0.002,1.306,-0.075,1.231,0.17
5679,2019-05-02 11:30:00-05:00,Single-Family Home 001 (Master),0.003,0.9,0.466,1.366,0.431
5679,2019-05-02 11:45:00-05:00,Single-Family Home 001 (Master),0.002,0.915,0.575,1.49,0.611
5679,2019-05-02 12:00:00-05:00,Single-Family Home 001 (Master),0.002,0.91,0.192,1.102,0.191
5679,2019-05-02 12:15:00-05:00,Single-Family Home 001 (Master),0.001,1.389,-0.733,0.656,0.183
5679,2019-05-02 12:30:00-05:00,Single-Family Home 001 (Master),0.0,1.819,-1.576,0.24299999999999988,0.089
5679,2019-05-02 12:45:00-05:00,Single-Family Home 001 (Master),0.001,2.915,-2.759,0.15600000000000014,0.05399999999999999
5679,2019-05-02 13:00:00-05:00,Single-Family Home 001 (Master),0.001,3.572,-3.414,0.15799999999999992,0.061000000000000006
5679,2019-05-02 13:15:00-05:00,Single-Family Home 001 (Master),0.001,3.854,-3.695,0.15900000000000025,0.063
5679,2019-05-02 13:30:00-05:00,Single-Family Home 001 (Master),0.001,3.466,-3.311,0.15500000000000025,0.05499999999999999
5679,2019-05-02 13:45:00-05:00,Single-Family Home 001 (Master),0.001,3.176,-3.033,0.14300000000000024,0.044
5679,2019-05-02 14:00:00-05:00,Single-Family Home 001 (Master),0.0,2.716,-2.407,0.30900000000000016,0.04499999999999999
5679,2019-05-02 14:15:00-05:00,Single-Family Home 001 (Master),0.001,2.258,-1.895,0.363,0.05399999999999999
5679,2019-05-02 14:30:00-05:00,Single-Family Home 001 (Master),0.001,1.845,-1.585,0.26,0.04699999999999999
5679,2019-05-02 14:45:00-05:00,Single-Family Home 001 (Master),0.001,1.662,-1.301,0.361,0.063
5679,2019-05-02 15:00:00-05:00,Single-Family Home 001 (Master),0.002,1.3,-0.612,0.6880000000000001,0.32
5679,2019-05-02 15:15:00-05:00,Single-Family Home 001 (Master),0.002,1.098,-0.289,0.8090000000000002,0.465
5679,2019-05-02 15:30:00-05:00,Single-Family Home 001 (Master),0.002,0.889,-0.12,0.769,0.41800000000000004
5679,2019-05-02 15:45:00-05:00,Single-Family Home 001 (Master),0.002,0.665,-0.023,0.642,0.344
5679,2019-05-02 16:00:00-05:00,Single-Family Home 001 (Master),0.002,0.501,0.028,0.529,0.374
5679,2019-05-02 16:15:00-05:00,Single-Family Home 001 (Master),0.002,0.439,0.474,0.913,0.767
5679,2019-05-02 16:30:00-05:00,Single-Family Home 001 (Master),0.002,0.446,-0.136,0.31,0.18400000000000002
5679,2019-05-02 16:45:00-05:00,Single-Family Home 001 (Master),0.002,0.456,0.125,0.581,0.47300000000000003
5679,2019-05-02 17:00:00-05:00,Single-Family Home 001 (Master),0.002,0.43,-0.114,0.316,0.17500000000000002
5679,2019-05-02 17:15:00-05:00,Single-Family Home 001 (Master),0.002,0.421,-0.068,0.353,0.18200000000000002
5679,2019-05-02 17:30:00-05:00,Single-Family Home 001 (Master),0.002,0.293,0.188,0.481,0.18200000000000002
5679,2019-05-02 17:45:00-05:00,Single-Family Home 001 (Master),0.002,0.224,0.233,0.457,0.18200000000000002
5679,2019-05-02 18:00:00-05:00,Single-Family Home 001 (Master),0.002,0.2,0.205,0.405,0.18100000000000002
5679,2019-05-02 18:15:00-05:00,Single-Family Home 001 (Master),0.003,0.154,0.288,0.44199999999999995,0.17
5679,2019-05-02 18:30:00-05:00,Single-Family Home 001 (Master),0.003,0.106,0.335,0.441,0.169
5679,2019-05-02 18:45:00-05:00,Single-Family Home 001 (Master),0.002,0.048,0.307,0.355,0.169
5679,2019-05-02 19:00:00-05:00,Single-Family Home 001 (Master),0.002,0.013,0.459,0.47200000000000003,0.169
5679,2019-05-02 19:15:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.398,0.406,0.167
5679,2019-05-02 19:30:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.344,0.352,0.167
5679,2019-05-02 19:45:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.339,0.34700000000000003,0.164
5679,2019-05-02 20:00:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.434,0.442,0.167
5679,2019-05-02 20:15:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.466,0.47400000000000003,0.167
5679,2019-05-02 20:30:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.565,0.573,0.222
5679,2019-05-02 20:45:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.578,0.586,0.268
5679,2019-05-02 21:00:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.572,0.58,0.17200000000000001
5679,2019-05-02 21:15:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.497,0.505,0.17300000000000001
5679,2019-05-02 21:30:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.505,0.513,0.17200000000000001
5679,2019-05-02 21:45:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.373,0.381,0.17
5679,2019-05-02 22:00:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.313,0.321,0.18500000000000003
5679,2019-05-02 22:15:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.156,0.164,0.049999999999999996
5679,2019-05-02 22:30:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.254,0.262,0.051
5679,2019-05-02 22:45:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.236,0.244,0.051
5679,2019-05-02 23:00:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.157,0.166,0.051
5679,2019-05-02 23:15:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.177,0.186,0.051
5679,2019-05-02 23:30:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.272,0.28,0.053
5679,2019-05-02 23:45:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.265,0.273,0.053
5679,2019-05-03 00:00:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.263,0.271,0.053
5679,2019-05-03 00:15:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.398,0.406,0.053
5679,2019-05-03 00:30:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.423,0.431,0.052
5679,2019-05-03 00:45:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.259,0.268,0.051
5679,2019-05-03 01:00:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.156,0.165,0.051
5679,2019-05-03 01:15:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.158,0.167,0.049999999999999996
5679,2019-05-03 01:30:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.158,0.167,0.051
5679,2019-05-03 01:45:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.157,0.166,0.051
5679,2019-05-03 02:00:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.211,0.22,0.051
5679,2019-05-03 02:15:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.355,0.363,0.059
5679,2019-05-03 02:30:00-05:00,Single-Family Home 001 (Master),0.003,0.009,0.276,0.28500000000000003,0.053
5679,2019-05-03 02:45:00-05:00,Single-Family Home 001 (Master),0.003,0.009,0.265,0.274,0.053
5679,2019-05-03 03:00:00-05:00,Single-Family Home 001 (Master),0.003,0.009,0.265,0.274,0.054
5679,2019-05-03 03:15:00-05:00,Single-Family Home 001 (Master),0.003,0.009,0.274,0.28300000000000003,0.062
5679,2019-05-03 03:30:00-05:00,Single-Family Home 001 (Master),0.002,0.009,0.247,0.256,0.059
5679,2019-05-03 03:45:00-05:00,Single-Family Home 001 (Master),0.003,0.007,1.343,1.3499999999999999,0.636
5679,2019-05-03 04:00:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.825,0.833,0.381
5679,2019-05-03 04:15:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.439,0.447,0.163
5679,2019-05-03 04:30:00-05:00,Single-Family Home 001 (Master),0.003,0.007,1.377,1.384,0.25
5679,2019-05-03 04:45:00-05:00,Single-Family Home 001 (Master),0.002,0.008,0.875,0.883,0.683
5679,2019-05-03 05:00:00-05:00,Single-Family Home 001 (Master),0.003,0.008,0.845,0.853,0.253
5679,2019-05-03 05:15:00-05:00,Single-Family Home 001 (Master),0.004,0.013,1.425,1.438,0.21900000000000003
5679,2019-05-03 05:30:00-05:00,Single-Family Home 001 (Master),0.004,0.048,1.513,1.561,0.204
5679,2019-05-03 05:45:00-05:00,Single-Family Home 001 (Master),0.004,0.054,1.621,1.675,0.247
5679,2019-05-03 06:00:00-05:00,Single-Family Home 001 (Master),0.004,0.085,1.733,1.818,0.255
5679,2019-05-03 06:15:00-05:00,Single-Family Home 001 (Master),0.003,0.111,1.202,1.313,0.242
5679,2019-05-03 06:30:00-05:00,Single-Family Home 001 (Master),0.003,0.108,0.651,0.759,0.23399999999999999
5679,2019-05-03 06:45:00-05:00,Single-Family Home 001 (Master),0.003,0.165,0.958,1.123,0.484
5679,2019-05-03 07:00:00-05:00,Single-Family Home 001 (Master),0.003,0.456,0.991,1.447,0.239
5679,2019-05-03 07:15:00-05:00,Single-Family Home 001 (Master),0.003,0.525,1.06,1.585,0.239
5679,2019-05-03 07:30:00-05:00,Single-Family Home 001 (Master),0.003,0.625,0.862,1.487,0.237
5679,2019-05-03 07:45:00-05:00,Single-Family Home 001 (Master),0.002,0.664,-0.324,0.34,0.23199999999999998
5679,2019-05-03 08:00:00-05:00,Single-Family Home 001 (Master),0.001,1.516,-1.193,0.32299999999999995,0.196
5679,2019-05-03 08:15:00-05:00,Single-Family Home 001 (Master),0.001,1.274,-0.756,0.518,0.18900000000000003
5679,2019-05-03 08:30:00-05:00,Single-Family Home 001 (Master),0.002,1.039,-0.195,0.8439999999999999,0.18300000000000002
5679,2019-05-03 08:45:00-05:00,Single-Family Home 001 (Master),0.001,1.391,-1.003,0.3880000000000001,0.17
5679,2019-05-03 09:00:00-05:00,Single-Family Home 001 (Master),0.001,1.609,-1.241,0.3679999999999999,0.164
5679,2019-05-03 09:15:00-05:00,Single-Family Home 001 (Master),0.0,3.027,-2.667,0.3600000000000003,0.161
5679,2019-05-03 09:30:00-05:00,Single-Family Home 001 (Master),0.001,1.61,-1.161,0.44900000000000007,0.163
5679,2019-05-03 09:45:00-05:00,Single-Family Home 001 (Master),0.0,2.05,-1.675,0.3749999999999998,0.162
5679,2019-05-03 10:00:00-05:00,Single-Family Home 001 (Master),0.001,1.575,-1.316,0.2589999999999999,0.162
5679,2019-05-03 10:15:00-05:00,Single-Family Home 001 (Master),0.0,2.084,-1.892,0.19200000000000017,0.09100000000000001
5679,2019-05-03 10:30:00-05:00,Single-Family Home 001 (Master),0.001,2.973,-2.822,0.1509999999999998,0.048999999999999995
5679,2019-05-03 10:45:00-05:00,Single-Family Home 001 (Master),0.0,2.018,-1.655,0.36299999999999977,0.253
5679,2019-05-03 11:00:00-05:00,Single-Family Home 001 (Master),4.427,0.651,4.406,5.0569999999999995,4.860999999999999
5679,2019-05-03 11:15:00-05:00,Single-Family Home 001 (Master),6.807,0.902,6.681,7.583,7.388999999999999
5679,2019-05-03 11:30:00-05:00,Single-Family Home 001 (Master),6.821,0.928,6.231,7.159,7.0169999999999995
5679,2019-05-03 11:45:00-05:00,Single-Family Home 001 (Master),2.028,3.634,-1.203,2.431,2.19
5679,2019-05-03 12:00:00-05:00,Single-Family Home 001 (Master),0.002,1.045,-0.654,0.3909999999999999,0.163
5679,2019-05-03 12:15:00-05:00,Single-Family Home 001 (Master),0.002,1.063,-0.606,0.45699999999999996,0.163
5679,2019-05-03 12:30:00-05:00,Single-Family Home 001 (Master),0.0,2.835,-2.485,0.3500000000000001,0.157
5679,2019-05-03 12:45:00-05:00,Single-Family Home 001 (Master),0.001,1.392,-0.967,0.42499999999999993,0.158
