dataid,local_15min,house_type,ev_car,solar,grid,total_power_consumption,total_usage
4373,2018-01-01 09:30:00-06:00,Single-Family Home 001 (Master),0.001,1.212,0.445,1.657,1.2239999999999998
4373,2018-01-01 09:45:00-06:00,Single-Family Home 001 (Master),0.001,1.28,-0.038,1.242,0.7949999999999999
4373,2018-01-01 10:00:00-06:00,Single-Family Home 001 (Master),0.001,1.138,0.131,1.269,0.8250000000000001
4373,2018-01-01 10:15:00-06:00,Single-Family Home 001 (Master),0.001,1.291,0.11,1.401,0.8160000000000001
4373,2018-01-01 10:30:00-06:00,Single-Family Home 001 (Master),0.001,1.43,-0.212,1.218,0.761
4373,2018-01-01 10:45:00-06:00,Single-Family Home 001 (Master),0.001,1.7,-0.563,1.137,0.7200000000000001
4373,2018-01-01 11:00:00-06:00,Single-Family Home 001 (Master),0.963,1.843,0.943,2.786,2.3670000000000004
4373,2018-01-01 11:15:00-06:00,Single-Family Home 001 (Master),3.303,1.679,2.806,4.485,4.068999999999999
4373,2018-01-01 11:30:00-06:00,Single-Family Home 001 (Master),0.664,1.82,-0.035,1.7850000000000001,1.4469999999999998
4373,2018-01-01 11:45:00-06:00,Single-Family Home 001 (Master),0.001,1.741,-0.174,1.5670000000000002,1.2579999999999996
4373,2018-01-01 12:00:00-06:00,Single-Family Home 001 (Master),0.001,1.782,-0.792,0.99,0.6509999999999999
4373,2018-01-01 12:15:00-06:00,Single-Family Home 001 (Master),0.001,1.802,-0.649,1.153,0.8220000000000001
4373,2018-01-01 12:30:00-06:00,Single-Family Home 001 (Master),0.001,1.71,-0.429,1.281,0.959
4373,2018-01-01 12:45:00-06:00,Single-Family Home 001 (Master),0.001,1.409,-0.411,0.998,0.664
4373,2018-01-01 13:00:00-06:00,Single-Family Home 001 (Master),0.001,1.136,0.126,1.262,1.085
4373,2018-01-01 13:15:00-06:00,Single-Family Home 001 (Master),0.001,1.219,-0.131,1.088,0.886
4373,2018-01-01 13:30:00-06:00,Single-Family Home 001 (Master),0.001,1.195,-0.256,0.9390000000000001,0.7190000000000001
4373,2018-01-01 13:45:00-06:00,Single-Family Home 001 (Master),2.658,1.115,2.839,3.9539999999999997,3.7309999999999994
4373,2018-01-01 14:00:00-06:00,Single-Family Home 001 (Master),3.338,1.161,3.027,4.188000000000001,3.9679999999999995
4373,2018-01-01 14:15:00-06:00,Single-Family Home 001 (Master),1.088,1.012,1.298,2.31,2.109999999999999
4373,2018-01-01 14:30:00-06:00,Single-Family Home 001 (Master),0.001,0.896,0.123,1.0190000000000001,0.812
4373,2018-01-01 14:45:00-06:00,Single-Family Home 001 (Master),0.001,1.093,0.079,1.172,0.9700000000000001
4373,2018-01-01 15:00:00-06:00,Single-Family Home 001 (Master),0.001,0.798,0.646,1.444,1.2559999999999998
4373,2018-01-01 15:15:00-06:00,Single-Family Home 001 (Master),0.001,0.479,0.362,0.841,0.6280000000000001
4373,2018-01-01 15:30:00-06:00,Single-Family Home 001 (Master),0.001,0.57,0.465,1.035,0.8099999999999999
4373,2018-01-01 15:45:00-06:00,Single-Family Home 001 (Master),0.001,0.484,0.78,1.264,1.0479999999999998
4373,2018-01-01 16:00:00-06:00,Single-Family Home 001 (Master),0.001,0.5,0.891,1.391,1.1819999999999997
4373,2018-01-01 16:15:00-06:00,Single-Family Home 001 (Master),0.001,0.457,1.073,1.53,1.324
4373,2018-01-01 16:30:00-06:00,Single-Family Home 001 (Master),0.001,0.603,0.813,1.416,1.1309999999999998
4373,2018-01-01 16:45:00-06:00,Single-Family Home 001 (Master),0.001,0.137,0.923,1.06,0.747
4373,2018-01-01 17:00:00-06:00,Single-Family Home 001 (Master),0.001,0.035,1.281,1.3159999999999998,1.0479999999999998
4373,2018-01-01 17:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.006,1.191,1.185,0.928
4373,2018-01-01 17:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.023,1.033,1.01,0.744
4373,2018-01-01 17:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.034,1.827,1.793,1.3849999999999998
4373,2018-01-01 18:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.014,1.242,1.228,0.30500000000000005
4373,2018-01-01 18:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.452,1.441,0.532
4373,2018-01-01 18:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.555,1.544,0.623
4373,2018-01-01 18:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.373,1.362,0.45999999999999996
4373,2018-01-01 19:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.927,1.9140000000000001,0.957
4373,2018-01-01 19:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.993,1.9820000000000002,0.83
4373,2018-01-01 19:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.758,1.746,0.7140000000000001
4373,2018-01-01 19:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.575,1.563,0.543
4373,2018-01-01 20:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.439,1.427,0.30300000000000005
4373,2018-01-01 20:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.787,1.776,0.7020000000000001
4373,2018-01-01 20:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.01,1.311,1.301,0.622
4373,2018-01-01 20:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.977,0.965,0.188
4373,2018-01-01 21:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.898,0.887,0.19799999999999998
4373,2018-01-01 21:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.01,1.076,1.066,0.404
4373,2018-01-01 21:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.01,1.861,1.851,1.192
4373,2018-01-01 21:45:00-06:00,Single-Family Home 001 (Master),0.002,-0.009,1.56,1.5510000000000002,0.8710000000000001
4373,2018-01-01 22:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.009,1.727,1.7180000000000002,1.0370000000000001
4373,2018-01-01 22:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.254,1.242,0.42300000000000004
4373,2018-01-01 22:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.089,1.078,0.38100000000000006
4373,2018-01-01 22:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.425,1.4140000000000001,0.7390000000000001
4373,2018-01-01 23:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.01,1.141,1.131,0.44299999999999995
4373,2018-01-01 23:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.481,1.469,0.8
4373,2018-01-01 23:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.226,1.214,0.541
4373,2018-01-01 23:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.965,0.953,0.143
4373,2018-01-02 00:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.905,0.894,0.647
4373,2018-01-02 00:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.08,1.068,0.8350000000000001
4373,2018-01-02 00:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.089,1.077,0.8460000000000001
4373,2018-01-02 00:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.45,1.437,1.2209999999999999
4373,2018-01-02 01:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.821,0.8089999999999999,0.5700000000000001
4373,2018-01-02 01:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.982,0.97,0.754
4373,2018-01-02 01:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.915,0.903,0.704
4373,2018-01-02 01:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.04,1.028,0.833
4373,2018-01-02 02:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.243,1.2300000000000002,1.047
4373,2018-01-02 02:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.182,1.17,0.985
4373,2018-01-02 02:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.82,0.8079999999999999,0.605
4373,2018-01-02 02:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.858,0.846,0.644
4373,2018-01-02 03:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.223,1.211,1.022
4373,2018-01-02 03:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.144,1.131,0.9450000000000001
4373,2018-01-02 03:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.304,1.292,1.093
4373,2018-01-02 03:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.801,0.789,0.5700000000000001
4373,2018-01-02 04:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.846,0.835,0.614
4373,2018-01-02 04:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.96,0.949,0.7290000000000001
4373,2018-01-02 04:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.522,1.5090000000000001,1.3169999999999997
4373,2018-01-02 04:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.152,1.14,0.9349999999999999
4373,2018-01-02 05:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.773,0.762,0.5650000000000001
4373,2018-01-02 05:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.209,1.197,1.017
4373,2018-01-02 05:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.322,1.3090000000000002,1.1349999999999998
4373,2018-01-02 05:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.38,1.3679999999999999,1.1939999999999997
4373,2018-01-02 06:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.455,1.4420000000000002,1.2719999999999996
4373,2018-01-02 06:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.922,0.911,0.72
4373,2018-01-02 06:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.814,0.8029999999999999,0.609
4373,2018-01-02 06:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.051,1.039,0.8550000000000001
4373,2018-01-02 07:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.739,1.7280000000000002,1.5579999999999998
4373,2018-01-02 07:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,1.231,1.2200000000000002,1.039
4373,2018-01-02 07:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.011,0.9979999999999999,0.806
4373,2018-01-02 07:45:00-06:00,Single-Family Home 001 (Master),0.001,0.029,0.917,0.9460000000000001,0.744
4373,2018-01-02 08:00:00-06:00,Single-Family Home 001 (Master),0.001,0.08,1.192,1.272,1.053
4373,2018-01-02 08:15:00-06:00,Single-Family Home 001 (Master),0.001,0.059,1.055,1.1139999999999999,0.875
4373,2018-01-02 08:30:00-06:00,Single-Family Home 001 (Master),0.001,0.103,1.106,1.209,0.8889999999999999
4373,2018-01-02 08:45:00-06:00,Single-Family Home 001 (Master),0.001,0.173,1.005,1.178,0.8280000000000001
4373,2018-01-02 09:00:00-06:00,Single-Family Home 001 (Master),0.001,0.244,1.122,1.366,1.023
4373,2018-01-02 09:15:00-06:00,Single-Family Home 001 (Master),0.001,0.354,0.605,0.959,0.621
4373,2018-01-02 09:30:00-06:00,Single-Family Home 001 (Master),0.001,0.512,0.845,1.357,1.059
4373,2018-01-02 09:45:00-06:00,Single-Family Home 001 (Master),0.001,0.628,0.183,0.8109999999999999,0.5880000000000001
4373,2018-01-02 10:00:00-06:00,Single-Family Home 001 (Master),0.001,0.684,0.432,1.116,0.8979999999999999
4373,2018-01-02 10:15:00-06:00,Single-Family Home 001 (Master),0.001,0.726,0.175,0.901,0.673
4373,2018-01-02 10:30:00-06:00,Single-Family Home 001 (Master),0.001,0.687,0.18,0.867,0.6370000000000001
4373,2018-01-02 10:45:00-06:00,Single-Family Home 001 (Master),0.001,0.739,0.563,1.302,1.084
4373,2018-01-02 11:00:00-06:00,Single-Family Home 001 (Master),1.803,0.824,1.788,2.612,2.3889999999999993
4373,2018-01-02 11:15:00-06:00,Single-Family Home 001 (Master),3.349,0.886,3.823,4.709,4.373999999999999
4373,2018-01-02 11:30:00-06:00,Single-Family Home 001 (Master),3.356,0.89,3.99,4.88,4.395
4373,2018-01-02 11:45:00-06:00,Single-Family Home 001 (Master),3.343,0.965,3.728,4.6930000000000005,4.154
4373,2018-01-02 12:00:00-06:00,Single-Family Home 001 (Master),3.349,0.932,3.667,4.599,4.153999999999999
4373,2018-01-02 12:15:00-06:00,Single-Family Home 001 (Master),2.914,1.022,3.309,4.331,3.900999999999999
4373,2018-01-02 12:30:00-06:00,Single-Family Home 001 (Master),3.333,0.937,3.342,4.279,3.913
4373,2018-01-02 12:45:00-06:00,Single-Family Home 001 (Master),3.34,0.814,3.87,4.684,4.321999999999999
4373,2018-01-02 13:00:00-06:00,Single-Family Home 001 (Master),3.341,0.783,3.579,4.362,3.9419999999999997
4373,2018-01-02 13:15:00-06:00,Single-Family Home 001 (Master),2.946,0.774,3.711,4.484999999999999,3.8550000000000004
4373,2018-01-02 13:30:00-06:00,Single-Family Home 001 (Master),1.297,0.755,1.641,2.396,2.0379999999999994
4373,2018-01-02 13:45:00-06:00,Single-Family Home 001 (Master),0.001,0.659,0.455,1.114,0.802
4373,2018-01-02 14:00:00-06:00,Single-Family Home 001 (Master),0.001,0.589,0.655,1.244,0.9590000000000002
4373,2018-01-02 14:15:00-06:00,Single-Family Home 001 (Master),0.001,0.569,0.276,0.845,0.6280000000000001
4373,2018-01-02 14:30:00-06:00,Single-Family Home 001 (Master),0.001,0.445,0.603,1.048,0.947
4373,2018-01-02 14:45:00-06:00,Single-Family Home 001 (Master),0.001,0.362,0.401,0.763,0.653
4373,2018-01-02 15:00:00-06:00,Single-Family Home 001 (Master),0.001,0.325,0.617,0.942,0.839
4373,2018-01-02 15:15:00-06:00,Single-Family Home 001 (Master),0.001,0.281,0.975,1.256,1.1789999999999998
4373,2018-01-02 15:30:00-06:00,Single-Family Home 001 (Master),0.001,0.184,1.162,1.3459999999999999,1.272
4373,2018-01-02 15:45:00-06:00,Single-Family Home 001 (Master),0.001,0.128,0.749,0.877,0.788
4373,2018-01-02 16:00:00-06:00,Single-Family Home 001 (Master),0.001,0.087,0.608,0.695,0.598
4373,2018-01-02 16:15:00-06:00,Single-Family Home 001 (Master),0.001,0.103,0.576,0.6789999999999999,0.5820000000000001
4373,2018-01-02 16:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.005,1.245,1.2400000000000002,1.168
4373,2018-01-02 16:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.024,1.365,1.341,1.2699999999999998
4373,2018-01-02 17:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.026,0.939,0.9129999999999999,0.8240000000000001
4373,2018-01-02 17:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.028,0.746,0.718,0.623
4373,2018-01-02 17:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.033,0.673,0.64,0.546
4373,2018-01-02 17:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.029,1.618,1.5890000000000002,1.168
4373,2018-01-02 18:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.686,1.673,0.7410000000000001
4373,2018-01-02 18:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.65,1.637,0.703
4373,2018-01-02 18:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.652,1.639,0.6960000000000001
4373,2018-01-02 18:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.987,1.9740000000000002,0.87
4373,2018-01-02 19:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.783,1.771,0.647
4373,2018-01-02 19:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.803,1.791,0.5710000000000001
4373,2018-01-02 19:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,2.227,2.215,1.019
4373,2018-01-02 19:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.014,2.167,2.153,1.1199999999999999
4373,2018-01-02 20:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.951,1.9380000000000002,0.851
4373,2018-01-02 20:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.632,1.619,0.885
4373,2018-01-02 20:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.246,1.234,0.743
4373,2018-01-02 20:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.195,1.183,0.8530000000000001
4373,2018-01-02 21:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.018,1.006,0.7140000000000001
4373,2018-01-02 21:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.285,1.273,0.865
4373,2018-01-02 21:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.569,1.556,1.1619999999999997
4373,2018-01-02 21:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.105,1.093,0.758
4373,2018-01-02 22:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.194,1.181,1.002
4373,2018-01-02 22:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.049,1.036,0.838
4373,2018-01-02 22:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.03,1.018,0.856
4373,2018-01-02 22:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.395,1.3820000000000001,1.2479999999999998
4373,2018-01-02 23:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.472,1.459,1.323
4373,2018-01-02 23:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.922,0.91,0.755
4373,2018-01-02 23:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.791,0.779,0.625
4373,2018-01-02 23:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.987,0.975,0.8270000000000001
4373,2018-01-03 00:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.289,1.276,1.153
4373,2018-01-03 00:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.24,1.227,1.098
4373,2018-01-03 00:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.764,0.752,0.6020000000000001
4373,2018-01-03 00:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.866,0.854,0.7050000000000001
4373,2018-01-03 01:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.076,1.064,0.932
4373,2018-01-03 01:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.274,1.2610000000000001,1.148
4373,2018-01-03 01:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.053,1.04,0.918
4373,2018-01-03 01:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.7,0.688,0.55
4373,2018-01-03 02:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.795,0.783,0.646
4373,2018-01-03 02:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.391,1.3780000000000001,1.2689999999999997
4373,2018-01-03 02:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.358,1.346,1.172
4373,2018-01-03 02:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.922,0.91,0.7110000000000001
4373,2018-01-03 03:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.786,0.774,0.5710000000000001
4373,2018-01-03 03:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.02,1.008,0.813
4373,2018-01-03 03:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.344,1.3310000000000002,1.1569999999999998
4373,2018-01-03 03:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.391,1.3780000000000001,1.1969999999999996
4373,2018-01-03 04:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.8,0.788,0.5870000000000001
4373,2018-01-03 04:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.011,0.815,0.8039999999999999,0.602
4373,2018-01-03 04:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.163,1.151,0.937
4373,2018-01-03 04:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.396,1.383,1.172
4373,2018-01-03 05:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.16,1.148,0.9269999999999999
4373,2018-01-03 05:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.846,0.834,0.5980000000000001
4373,2018-01-03 05:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.951,0.939,0.72
4373,2018-01-03 05:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.263,1.25,1.071
4373,2018-01-03 06:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.358,1.3450000000000002,1.1669999999999998
4373,2018-01-03 06:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.93,0.918,0.7220000000000001
4373,2018-01-03 06:30:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,0.788,0.776,0.5730000000000001
4373,2018-01-03 06:45:00-06:00,Single-Family Home 001 (Master),0.001,-0.012,1.028,1.016,0.819
4373,2018-01-03 07:00:00-06:00,Single-Family Home 001 (Master),0.001,-0.013,1.425,1.4120000000000001,1.2349999999999999
4373,2018-01-03 07:15:00-06:00,Single-Family Home 001 (Master),0.001,-0.015,1.241,1.2260000000000002,1.041
4373,2018-01-03 07:30:00-06:00,Single-Family Home 001 (Master),0.001,0.035,0.762,0.797,0.592
4373,2018-01-03 07:45:00-06:00,Single-Family Home 001 (Master),0.001,0.251,0.583,0.834,0.626
4373,2018-01-03 08:00:00-06:00,Single-Family Home 001 (Master),0.001,0.567,1.075,1.642,1.456
4373,2018-01-03 08:15:00-06:00,Single-Family Home 001 (Master),0.001,0.813,0.826,1.6389999999999998,1.4529999999999998
4373,2018-01-03 08:30:00-06:00,Single-Family Home 001 (Master),0.001,0.963,0.276,1.2389999999999999,1.045
4373,2018-01-03 08:45:00-06:00,Single-Family Home 001 (Master),0.001,1.07,-0.036,1.034,0.8420000000000001
4373,2018-01-03 09:00:00-06:00,Single-Family Home 001 (Master),0.001,1.216,-0.257,0.959,0.764
4373,2018-01-03 09:15:00-06:00,Single-Family Home 001 (Master),0.001,1.116,-0.182,0.9340000000000002,0.739
4373,2018-01-03 09:30:00-06:00,Single-Family Home 001 (Master),0.001,1.274,-0.41,0.8640000000000001,0.6759999999999999
4373,2018-01-03 09:45:00-06:00,Single-Family Home 001 (Master),0.001,1.55,-0.727,0.8230000000000001,0.668
4373,2018-01-03 10:00:00-06:00,Single-Family Home 001 (Master),0.001,1.734,-0.846,0.888,0.698
4373,2018-01-03 10:15:00-06:00,Single-Family Home 001 (Master),0.001,1.877,-0.774,1.103,0.7420000000000001
4373,2018-01-03 10:30:00-06:00,Single-Family Home 001 (Master),1.838,1.968,0.806,2.774,2.4269999999999996
4373,2018-01-03 10:45:00-06:00,Single-Family Home 001 (Master),3.337,2.221,2.071,4.292,3.9879999999999995
4373,2018-01-03 11:00:00-06:00,Single-Family Home 001 (Master),3.339,2.502,1.927,4.429,4.122999999999999
4373,2018-01-03 11:15:00-06:00,Single-Family Home 001 (Master),2.476,2.746,0.89,3.636,3.3759999999999994
